algorithm,avg_execution_time,min_execution_time,max_execution_time,avg_cpu_load,min_cpu_load,max_cpu_load,avg_memory_used,min_memory_used,max_memory_used,avg_cpu_power,min_cpu_power,max_cpu_power,avg_energy_consumption,min_energy_consumption,max_energy_consumption,total_iterations,test_date
AES_CFB128_256_plaintext_MB1.txt,3930985,3148400,22345200,0.226927843,0,5.58,62451,0,49139712,14.13172873,-1,17.32,0.055551614,-0.003395,0.320430168,1000,4/5/2025 21:08
AES_CFB128_256_plaintext_MB2.txt,7389104,6336600,16144300,0.265984545,0,5.94,37564,0,17051648,14.24446046,-1,15.62,0.1052538,-0.007199,0.247759754,1000,4/5/2025 21:09
AES_CFB128_256_plaintext_MB4.txt,13138166,10732900,22565300,0.365780232,0,8.53,29728,0,9662464,14.66354354,-1,15.51,0.192652069,-0.0114185,0.330807298,1000,4/5/2025 21:09
AES_CFB128_256_plaintext_MB8.txt,24729115,22771600,31833700,0.586486243,0,8.1,28962,0,8445952,14.761933,14.08,16.34,0.365049539,0.321285888,0.505229532,1000,4/5/2025 21:10
AES_CFB128_256_plaintext_MB16.txt,49854416,46768900,58610200,0.901527193,0,6.51,1081,0,466944,14.96561284,-1,15.85,0.746101888,-0.0499183,0.873192125,1000,4/5/2025 21:11
AES_CFB128_256_plaintext_MB32.txt,99589387,96671900,108259300,1.417125242,0,11.54,4001,0,3018752,15.188671,12.65,18.7,1.512630434,1.241644305,1.90943082,1000,4/5/2025 21:13
AES_CFB128_256_plaintext_MB64.txt,200832682,194238200,213960500,2.125689968,0,6.45,10170,0,7282688,15.045001,-1,16.17,3.021527902,-0.2020576,3.333589971,1000,4/5/2025 21:17
AES_CFB128_256_plaintext_MB128.txt,455143665,440709500,505161900,4.539520283,0.21,12.77,3262808,0,3215474688,15.61446593,-1,19.54,7.106825251,-0.4612962,8.917082908,1000,4/5/2025 21:25
AES_OFB128_128_plaintext_KB10.txt,21570,9200,263400,0.380939097,0,19.04,715984,0,15040512,26.469712,19.85,36.69,0.000570952,0.000192545,0.006297894,1000,4/6/2025 9:04
AES_OFB128_128_plaintext_KB50.txt,12324,6400,44100,0.451795202,0,27.54,467267,0,5566464,22.28682,20.69,23.42,0.000274663,0.00013632,0.001027089,1000,4/6/2025 9:04
AES_OFB128_128_plaintext_KB100.txt,10569,4300,32400,0.212182027,0,13.07,181563,0,7057408,17.887087,14.7,23.5,0.000189049,0.00010105,0.00047628,1000,4/6/2025 9:04
AES_OFB128_128_plaintext_KB500.txt,11908,7900,81400,0.225149062,0,17.02,160579,0,5976064,18.38275676,-1,20.09,0.000218902,-0.0000162,0.001566136,1000,4/6/2025 9:05
AES_OFB128_128_plaintext_MB1.txt,3454829,2734100,36431100,0.30421196,0,15.05,129540,0,45387776,18.595822,15.06,20.76,0.064245385,0.041832162,0.756309636,1000,4/6/2025 9:05
AES_OFB128_128_plaintext_MB2.txt,6505615,5550300,25964400,0.363046105,0,10.13,39473,0,13799424,20.147653,17.53,22.21,0.131072874,0.100801006,0.576669324,1000,4/6/2025 9:05
AES_OFB128_128_plaintext_MB4.txt,11509943,9456700,24507400,0.452250592,0,10.84,10158,0,9453568,18.504085,15.52,19.63,0.212980964,0.17389736,0.44536234,1000,4/6/2025 9:05
AES_OFB128_128_plaintext_MB8.txt,21418720,19782000,28496300,0.749282135,0,11.81,19419,0,6291456,17.75535536,-1,18.73,0.380296985,-0.0200922,0.509752293,1000,4/6/2025 9:06
AES_OFB128_128_plaintext_MB16.txt,43522377,40911700,51517100,1.346985209,0,11.63,20688,0,13434880,17.396415,15.95,18.48,0.757133332,0.66380391,0.904125105,1000,4/6/2025 9:07
AES_OFB128_128_plaintext_MB32.txt,88011784,83055100,127931500,2.176438812,0,20.03,6897,0,2695168,19.36418637,-1,27.45,1.704276588,-0.0918359,3.00545462,1000,4/6/2025 9:09
AES_OFB128_128_plaintext_MB64.txt,175544128,168792300,187865100,3.08045796,0,12.22,23429,0,13156352,16.539146,14.34,18.86,2.903349962,2.467197,3.383600932,1000,4/6/2025 9:12
AES_OFB128_128_plaintext_MB128.txt,408525770,394917900,562562600,4.447034706,1.15,31.32,29818,0,22573056,16.11121421,-1,30.56,6.581846192,-0.4084945,12.4525888,1000,4/6/2025 9:19
AES_OFB128_192_plaintext_KB10.txt,20861,8000,275800,0.140321813,0,12.77,781266,0,15331328,26.27672,17.64,31.48,0.000548159,0.000144648,0.007662232,1000,4/6/2025 9:20
AES_OFB128_192_plaintext_KB50.txt,10056,5100,113500,0.131064521,0,8.26,343896,0,5337088,16.641907,15.89,17.29,0.000167351,0.000088179,0.00184778,1000,4/6/2025 9:20
AES_OFB128_192_plaintext_KB100.txt,9315,4900,67200,0.128802915,0,7.91,173420,0,5578752,16.218108,15.85,17.03,0.000151072,0.000079233,0.001144416,1000,4/6/2025 9:20
AES_OFB128_192_plaintext_KB500.txt,10088,6400,97200,0.142464861,0,13.88,30662,0,5517312,16.707614,16.12,17.97,0.000168546,0.000107456,0.001648512,1000,4/6/2025 9:20
AES_OFB128_192_plaintext_MB1.txt,3562945,2831100,42180500,0.183509673,0,6.94,64552,0,45805568,15.770403,14.62,17.55,0.056189079,0.042474024,0.69513464,1000,4/6/2025 9:20
AES_OFB128_192_plaintext_MB2.txt,6094601,4700800,18113300,0.229363325,0,7.24,61059,0,14774272,15.71140841,-1,16.51,0.095754765,-0.0060094,0.287276938,1000,4/6/2025 9:21
AES_OFB128_192_plaintext_MB4.txt,10919130,9747000,18869700,0.305196241,0,7.12,12963,0,9232384,15.423299,14.69,16.95,0.168409007,0.14581512,0.31930071,1000,4/6/2025 9:21
AES_OFB128_192_plaintext_MB8.txt,22297072,20795600,31885100,0.459822627,0,6.53,12439,0,4857856,15.51704805,-1,16.17,0.345984738,-0.0214642,0.490711689,1000,4/6/2025 9:22
AES_OFB128_192_plaintext_MB16.txt,45160091,42629300,53574100,0.773747878,0,9.45,27783,0,10346496,15.532994,14.34,17.51,0.701471423,0.612975268,0.886006,1000,4/6/2025 9:23
AES_OFB128_192_plaintext_MB32.txt,90973562,86541800,135966700,1.30476694,0,12.78,38666,0,17215488,15.651485,14.75,19.41,1.423871341,1.29413255,2.350864243,1000,4/6/2025 9:24
AES_OFB128_192_plaintext_MB64.txt,180468984,170523500,190484200,2.272609707,0,8.5,96317,0,36040704,15.461069,14.26,19.59,2.790243414,2.533879364,3.617226894,1000,4/6/2025 9:28
AES_OFB128_192_plaintext_MB128.txt,419843717,404064100,859940800,4.566193129,1.59,11.32,3085369,0,913637376,15.535801,8.94,19.15,6.522608438,3.842561298,13.974038,1000,4/6/2025 9:35
AES_OFB128_256_plaintext_KB10.txt,21871,8600,231900,0.126312324,0,6.91,781418,0,14995456,28.335343,17.72,34.28,0.000619722,0.000172688,0.005978382,1000,4/6/2025 9:36
AES_OFB128_256_plaintext_KB50.txt,10266,5900,60500,0.118722077,0,8.14,344985,0,5394432,16.959084,16.35,17.48,0.000174102,0.000101244,0.00103818,1000,4/6/2025 9:37
AES_OFB128_256_plaintext_KB100.txt,10091,4200,135100,0.120558686,0,8.6,164552,0,4841472,15.416031,14.31,16.04,0.000155563,0.000067368,0.002165653,1000,4/6/2025 9:37
AES_OFB128_256_plaintext_KB500.txt,10910,6900,131300,0.129122499,0,10.9,162836,0,4755456,16.443495,15.89,18.45,0.000179399,0.000109641,0.002182206,1000,4/6/2025 9:37
AES_OFB128_256_plaintext_MB1.txt,3619565,2933100,26139000,0.16378597,0,6.61,60284,0,45621248,15.125473,13.99,16.06,0.054747633,0.041034069,0.39286917,1000,4/6/2025 9:37
AES_OFB128_256_plaintext_MB2.txt,6793670,5903600,18892400,0.23831123,0,11.24,54448,0,16625664,15.393057,14.31,16.88,0.10457535,0.086785857,0.318903712,1000,4/6/2025 9:37
AES_OFB128_256_plaintext_MB4.txt,12111865,10039300,22785100,0.289600177,0,7.15,16855,0,9687040,15.180602,14.36,16.24,0.183865402,0.146099374,0.344738563,1000,4/6/2025 9:38
AES_OFB128_256_plaintext_MB8.txt,22661851,21164600,28807600,0.481492907,0,7.14,8663,0,3891200,15.398661,14.73,16.14,0.348962161,0.314274861,0.450089724,1000,4/6/2025 9:38
AES_OFB128_256_plaintext_MB16.txt,45645516,43466000,52501800,0.863521051,0,7.72,36569,0,13754368,15.36202,14.29,16.43,0.70120733,0.62112914,0.817054042,1000,4/6/2025 9:39
AES_OFB128_256_plaintext_MB32.txt,92379039,87400400,101676900,1.445527926,0,12.48,23306,0,8863744,15.45039,14.25,17.49,1.42729218,1.270046925,1.692333714,1000,4/6/2025 9:41
AES_OFB128_256_plaintext_MB64.txt,183517844,177986100,227529200,2.158303829,0,10.08,94314,0,50417664,15.43073273,-1,18.62,2.831814802,-0.1800726,3.679147164,1000,4/6/2025 9:44
AES_OFB128_256_plaintext_MB128.txt,427367897,415101500,458606800,4.520649557,1.8,8.44,70389,0,57339904,15.449249,14.16,20.05,6.602513055,6.063943536,8.597437995,1000,4/6/2025 9:52
DES_ECB_plaintext_KB10.txt,24840,9400,602500,0.158960244,0,8.33,652668,0,14569472,24.354464,12.56,33.66,0.000604965,0.000187307,0.01550835,1000,4/6/2025 14:30
DES_ECB_plaintext_KB50.txt,13738,9300,155500,0.15089456,0,7.59,450387,0,9527296,17.717581,16.01,19.34,0.000243404,0.000170568,0.00274302,1000,4/6/2025 14:30
DES_ECB_plaintext_KB100.txt,13826,6500,157100,0.145246173,0,8.46,62115,0,7217152,16.21497,15.64,16.91,0.000224188,0.00010413,0.002538736,1000,4/6/2025 14:30
DES_ECB_plaintext_KB500.txt,19884,12400,94700,0.151735597,0,8.83,152403,0,5181440,17.058042,15.76,18.41,0.000339182,0.000203112,0.001743427,1000,4/6/2025 14:31
DES_ECB_plaintext_MB1.txt,15785070,14666100,39410100,0.383754957,0,13.07,85770,0,46522368,15.890434,14.26,17.13,0.250831613,0.211758148,0.659714359,1000,4/6/2025 14:31
DES_ECB_plaintext_MB2.txt,30484979,28772600,44356500,0.536144371,0,6.82,59285,0,8994816,15.61493894,-1,17.52,0.476021086,-0.0322852,0.73673352,1000,4/6/2025 14:32
DES_ECB_plaintext_MB4.txt,61515329,59537100,71820500,1.041764639,0,7.06,50393,0,14106624,15.374953,14.7,16.83,0.945795292,0.877908,1.154076858,1000,4/6/2025 14:33
DES_ECB_plaintext_MB8.txt,123936046,119849500,162240300,1.615160287,0,11.97,218763,0,38539264,15.571866,14.31,19.65,1.929915501,1.727175501,2.545569075,1000,4/6/2025 14:35
DES_ECB_plaintext_MB16.txt,245767001,239454800,257949400,2.307363907,0,7.84,74383,0,56406016,15.321572,14.38,16.92,3.765536801,3.45530448,4.24175094,1000,4/6/2025 14:40
DES_ECB_plaintext_MB32.txt,492227106,481785100,585020800,4.489558264,0.95,19.33,10764,0,8024064,15.33292192,-1,20.1,7.547279784,-0.4922141,9.94181577,1000,4/6/2025 14:48
DES_ECB_plaintext_MB64.txt,982438679,962366200,1060275300,4.516728751,2.12,13.06,14016,0,6008832,15.33951952,-1,21.85,15.07013729,-0.9725019,21.76317684,1000,4/6/2025 15:05
DES_ECB_plaintext_MB128.txt,1905634572,1873752100,2043566500,5.015103322,2.7,14.91,54620,0,29917184,15.53168036,-1,23.31,29.59770706,-1.9037371,44.12538245,1000,4/6/2025 15:38
DES_CBC_plaintext_KB10.txt,94821,42300,1233700,0.11270539,0,12.41,649912,0,16326656,31.999969,21.24,48.08,0.003034269,0.00092394,0.059316296,1000,4/6/2025 16:57
DES_CBC_plaintext_KB50.txt,56708,35800,390200,0.135194699,0,8.74,341422,0,7536640,20.704252,18.32,22.07,0.001174097,0.000760392,0.00774547,1000,4/6/2025 16:57
DES_CBC_plaintext_KB100.txt,53812,30500,594000,0.154697328,0,11.14,211468,0,5390336,19.170801,16.71,21.67,0.001031619,0.000554185,0.01215324,1000,4/6/2025 16:57
DES_CBC_plaintext_KB500.txt,52794,30600,191700,0.138275392,0,10,179564,0,8314880,19.568092,17.33,20.87,0.001033078,0.000638622,0.003855087,1000,4/6/2025 16:58
DES_CBC_plaintext_MB1.txt,17322373,15921200,50542700,0.323723684,0,5.64,89661,0,47697920,15.668546,14.62,18.21,0.271416398,0.23441708,0.9097686,1000,4/6/2025 16:58
DES_CBC_plaintext_MB2.txt,33422185,31021100,46666400,0.528536287,0,5.91,49577,0,8462336,15.34051,13.88,16.61,0.512713363,0.432999092,0.721002345,1000,4/6/2025 16:59
DES_CBC_plaintext_MB4.txt,67041186,64074900,76288500,1.057984181,0,8.43,27566,0,10391552,15.13098,13.95,16.47,1.014398845,0.895022235,1.203787359,1000,4/6/2025 17:00
DES_CBC_plaintext_MB8.txt,133185829,128248100,146936300,1.670567166,0,12.27,125566,0,11223040,15.106206,14.01,20.13,2.011932569,1.823018916,2.731020996,1000,4/6/2025 17:03
DES_CBC_plaintext_MB16.txt,266675369,259004300,287818400,1.981855296,0,6.62,40755,0,21434368,14.950754,13.96,16.16,3.98699784,3.660580434,4.466941568,1000,4/6/2025 17:07
DES_CBC_plaintext_MB32.txt,532410042,520840000,556490100,4.149314991,1.76,10.76,10072,0,6639616,14.96795896,-1,18.76,7.969091658,-0.529292,10.02004242,1000,4/6/2025 17:17
DES_CBC_plaintext_MB64.txt,1061995238,1038758700,1158696000,4.375414031,1.52,10.98,79458,0,9080832,15.137488,13.78,20.29,16.07594017,14.57271715,21.54343707,1000,4/6/2025 17:35
DES_CBC_plaintext_MB128.txt,2056561674,2021704900,2153172600,4.448580896,2.41,11.02,64835,0,37867520,15.18268136,-1,19.76,31.2241206,-2.0533537,40.27438147,1000,4/6/2025 18:10
DES_CTR_plaintext_KB10.txt,105829,45900,2517500,0.152743114,0,7.86,662814,0,15183872,23.810748,13.52,37.81,0.002519868,0.00081466,0.061683234,1000,4/6/2025 18:38
DES_CTR_plaintext_KB50.txt,56792,45000,319000,0.153154123,0,10.06,358150,0,8904704,16.764061,15.63,19.14,0.000952065,0.00070335,0.005060202,1000,4/6/2025 18:38
DES_CTR_plaintext_KB100.txt,55192,33900,369800,0.156973426,0,8.53,318455,0,5337088,16.12643,15.12,17.57,0.00089005,0.000543417,0.005689166,1000,4/6/2025 18:38
DES_CTR_plaintext_KB500.txt,53148,39600,190400,0.168422814,0,9.16,201674,0,8953856,16.324003,15.72,16.81,0.000867588,0.00066528,0.00319872,1000,4/6/2025 18:38
DES_CTR_plaintext_MB1.txt,16907728,15758500,40785700,0.431809559,0,15.3,107229,0,46329856,15.77979479,-1,17.24,0.266800478,-0.015996,0.66339244,1000,4/6/2025 18:39
DES_CTR_plaintext_MB2.txt,33514350,31611500,48596200,0.607012676,0,6.82,39194,0,6795264,15.521992,14.89,17.09,0.520209473,0.474959731,0.761716681,1000,4/6/2025 18:39
DES_CTR_plaintext_MB4.txt,66036146,62385000,79801000,1.039149479,0,8.04,20459,0,9535488,15.4646,14.65,17.24,1.021222583,0.934102173,1.300023576,1000,4/6/2025 18:41
DES_CTR_plaintext_MB8.txt,129270205,125858600,142532500,1.480542181,0,8.33,5558,0,2600960,15.29258759,-1,18.95,1.976875932,-0.1260557,2.56656147,1000,4/6/2025 18:43
DES_CTR_plaintext_MB16.txt,258003332,252338500,273309700,2.25629047,0,7.84,2379,0,1343488,15.051986,13.96,16.01,3.883462541,3.567937284,4.2896042,1000,4/6/2025 18:48
DES_CTR_plaintext_MB32.txt,514687088,506221100,548929600,4.515624572,1.28,12,63717,0,34484224,15.16554609,-1,17.3,7.805510756,-0.5217136,9.049226688,1000,4/6/2025 18:57
DES_CTR_plaintext_MB64.txt,1028291824,1012662200,1061505400,4.520100097,1.7,11.09,23179,0,17883136,15.04114815,-1,17.43,15.46668966,-1.035717,18.50203912,1000,4/6/2025 19:14
DES_CTR_plaintext_MB128.txt,2053490473,2028134900,2111073100,4.602514959,2.12,11.49,208601,0,140439552,15.063343,13.19,19.14,30.93243134,27.09796863,39.62913266,1000,4/6/2025 19:49
DES_CFB_P_plaintext_KB10.txt,93336,38200,820400,0.180765732,0,13.81,648232,0,17596416,20.810667,17.27,21.89,0.001942384,0.000787302,0.01677718,1000,4/7/2025 7:35
DES_CFB_P_plaintext_KB50.txt,53606,38500,195100,0.207939037,0,14.14,392941,0,8314880,19.276773,17.84,20.99,0.001033351,0.00073689,0.004095149,1000,4/7/2025 7:36
DES_CFB_P_plaintext_KB100.txt,53161,29100,118500,0.219693083,0,16.94,175452,0,5844992,19.188218,16.51,23.15,0.001020065,0.000570942,0.002743275,1000,4/7/2025 7:36
DES_CFB_P_plaintext_KB500.txt,55836,37800,963900,0.22694133,0,14.34,233934,0,7155712,22.831229,19.49,24.42,0.001274805,0.000836121,0.023538438,1000,4/7/2025 7:36
DES_CFB_P_plaintext_MB1.txt,16736304,15579600,41689000,0.534388187,0,10.7,115056,0,53932032,18.461403,17.67,22.15,0.308975653,0.277434903,0.74873444,1000,4/7/2025 7:36
DES_CFB_P_plaintext_MB2.txt,32437008,30120900,52354800,0.905523187,0,18.81,47140,0,5722112,20.195374,16.11,28.88,0.655077508,0.488697484,1.407297024,1000,4/7/2025 7:37
DES_CFB_P_plaintext_MB4.txt,64865868,62327600,93375100,1.461084365,0,26.51,24424,0,10493952,17.695468,11.16,28.3,1.147831891,0.702195012,2.02628283,1000,4/7/2025 7:38
DES_CFB_P_plaintext_MB8.txt,129609501,125560900,141740900,2.74091561,0,14.5,6758,0,2240512,17.095452,15.11,20.87,2.215733003,1.91204962,2.894547954,1000,4/7/2025 7:41
DES_CFB_P_plaintext_MB16.txt,259696148,252524500,297824100,3.050102971,0,15.12,1073,0,696320,16.272556,13.17,29.46,4.225920111,3.362659224,7.729747206,1000,4/7/2025 7:45
DES_CFB_P_plaintext_MB32.txt,518749971,507962300,582556500,4.290693008,2.16,11.13,16814,0,12718080,14.051884,12.9,19.52,7.289414417,6.6434264,10.4157783,1000,4/7/2025 7:54
DES_CFB_P_plaintext_MB64.txt,1034907455,1019103100,1066456300,4.375050064,1.39,9.47,39731,0,13668352,14.00713213,-1,16.5,14.49608547,-1.0251448,17.32406638,1000,4/7/2025 8:12
DES_CFB_P_plaintext_MB128.txt,7185241302,1680386700,5.19363E+12,4.731697639,2.8,32.16,160694,0,111570944,15.02101603,-1,45.6,107.9296248,-2.0079791,83098.11761,1000,4/7/2025 10:13
DES_CFB_N_plaintext_KB10.txt,78748,36800,472100,0.157069448,0,9.67,861298,0,12619776,34.884517,15.03,46.42,0.002747086,0.001052848,0.0084357,1000,4/7/2025 11:01
DES_CFB_N_plaintext_KB50.txt,46116,36700,119000,0.167855097,0,11.31,298999,0,7135232,29.843029,27.34,31.73,0.001376241,0.00105259,0.00366996,1000,4/7/2025 11:01
DES_CFB_N_plaintext_KB100.txt,43067,25900,86400,0.151209073,0,13.19,295550,0,5148672,26.296361,24.18,27.76,0.001132505,0.000718984,0.00234144,1000,4/7/2025 11:01
DES_CFB_N_plaintext_KB500.txt,40771,31300,835500,0.149162555,0,8.74,197713,0,10768384,25.658054,24.22,27.67,0.001046105,0.000760903,0.02123841,1000,4/7/2025 11:01
DES_CFB_N_plaintext_MB1.txt,15461783,12932900,44367200,0.376581248,0,10.25,87015,0,46776320,19.508064,14.75,25.8,0.301629452,0.22779675,1.03106346,1000,4/7/2025 11:02
DES_CFB_N_plaintext_MB2.txt,31908848,29975900,46638600,0.540821817,0,5.66,47185,0,9871360,14.992331,13.97,17.9,0.478388011,0.420311208,0.80020697,1000,4/7/2025 11:02
DES_CFB_N_plaintext_MB4.txt,62565602,60126300,73376800,0.961365506,0,7.45,22654,0,8007680,14.584378,13.86,16.38,0.912480389,0.835152318,1.150501716,1000,4/7/2025 11:03
DES_CFB_N_plaintext_MB8.txt,125134958,120985800,138753600,1.586169155,0,12.25,87285,0,8654848,14.545274,13.31,18.2,1.820122251,1.619757788,2.38973826,1000,4/7/2025 11:06
DES_CFB_N_plaintext_MB16.txt,249593804,243407600,263862300,2.213214173,0,9.95,47169,0,26021888,14.312029,12.71,16.47,3.572193761,3.141032468,4.302728208,1000,4/7/2025 11:10
DES_CFB_N_plaintext_MB32.txt,498389514,487044400,526201900,4.135048071,0.77,18.15,11407,0,8298496,14.1230981,-1,20.7,7.038803997,-0.4975148,10.38113073,1000,4/7/2025 11:19
DES_CFB_N_plaintext_MB64.txt,994016153,978856300,1048195000,4.210436601,2.51,10.78,100933,0,45572096,14.12817017,-1,16.13,14.04362936,-1.0173048,16.63485465,1000,4/7/2025 11:36
DES_CFB_N_plaintext_MB128.txt,1984578481,1953270500,2296988700,4.27127698,2.42,11.62,2755047,0,771559424,14.14997497,-1,21.32,28.08173584,-1.9767467,42.87461807,1000,4/7/2025 12:10
DES_OFB_P_plaintext_KB10.txt,95544,42500,1352100,0.146548759,0,8.2,688218,0,14323712,24.5452,13.48,28.37,0.002345147,0.00081345,0.038359077,1000,4/7/2025 12:32
DES_OFB_P_plaintext_KB50.txt,51938,40800,233100,0.125917215,0,7.51,369479,0,8908800,16.18569469,-1,17.33,0.000840653,-0.0000467,0.004039623,1000,4/7/2025 12:33
DES_OFB_P_plaintext_KB100.txt,50500,29300,264600,0.133176575,0,9.1,202403,0,5910528,16.607124,15.66,19.2,0.00083866,0.00056256,0.004143636,1000,4/7/2025 12:33
DES_OFB_P_plaintext_KB500.txt,52311,30500,927000,0.13834348,0,12.49,213274,0,9531392,16.774138,15.4,17.21,0.000877472,0.00051362,0.01561068,1000,4/7/2025 12:33
DES_OFB_P_plaintext_MB1.txt,16752956,15525300,59818900,0.374160093,0,11.9,91267,0,46436352,15.44146146,-1,17.29,0.258690124,-0.0166076,0.988208228,1000,4/7/2025 12:33
DES_OFB_P_plaintext_MB2.txt,32797152,31097800,51953200,0.563709342,0,6.42,38432,0,10395648,14.637987,13.36,15.51,0.480084285,0.417367736,0.773583148,1000,4/7/2025 12:34
DES_OFB_P_plaintext_MB4.txt,64336195,60467500,78147000,0.828795466,0,5.93,45412,0,13246464,14.244574,13.56,15.64,0.916441691,0.826914088,1.112237036,1000,4/7/2025 12:35
DES_OFB_P_plaintext_MB8.txt,126036199,121609100,141161600,1.316468442,0,7.16,20467,0,10760192,14.179086,12.44,18.45,1.787078105,1.526805984,2.389697505,1000,4/7/2025 12:38
DES_OFB_P_plaintext_MB16.txt,250831178,244869600,271052500,2.166412868,0,11.13,34975,0,13639680,14.153485,13.04,16.11,3.550135315,3.19787744,4.33684,1000,4/7/2025 12:42
DES_OFB_P_plaintext_MB32.txt,500614884,490976600,522879300,4.358436183,2.26,7.59,1351,0,565248,14.116364,12.89,16.36,7.066861926,6.375876815,8.225940516,1000,4/7/2025 12:51
DES_OFB_P_plaintext_MB64.txt,999959811,982297200,1041151500,4.398589572,2.12,13.51,36823,0,15323136,14.151711,12.82,19.66,14.15114226,12.73218124,20.01746992,1000,4/7/2025 13:08
DES_OFB_P_plaintext_MB128.txt,1997639205,1968068000,2106622900,4.325188352,2.78,10.34,192598,0,127369216,14.04255656,-1,21.57,28.05196152,-1.9964839,43.36275339,1000,4/7/2025 13:42
DES_OFB_N_plaintext_KB10.txt,97655,40600,1000600,0.18679757,0,24.36,688865,0,15417344,28.88031,21.22,38.07,0.002820307,0.00088914,0.031917888,1000,4/7/2025 15:15
DES_OFB_N_plaintext_KB50.txt,54059,30600,230300,0.145007146,0,7.44,332816,0,5951488,18.547765,17.69,19.65,0.001002674,0.000591804,0.004170733,1000,4/7/2025 15:15
DES_OFB_N_plaintext_KB100.txt,50823,36400,250900,0.149495651,0,10.01,182677,0,6221824,16.264768,15.88,17.28,0.000826624,0.000583128,0.004019418,1000,4/7/2025 15:15
DES_OFB_N_plaintext_KB500.txt,49426,29500,301700,0.156774293,0,9.5,185446,0,9859072,16.812488,15.5,18.38,0.000830974,0.00045725,0.004845302,1000,4/7/2025 15:15
DES_OFB_N_plaintext_MB1.txt,16681061,15479900,38842000,0.380619606,0,7.11,90304,0,47063040,15.074366,13.41,16.85,0.251456419,0.21042972,0.62652007,1000,4/7/2025 15:16
DES_OFB_N_plaintext_MB2.txt,32605117,31107200,46966900,0.650274068,0,7.68,41123,0,7757824,15.087738,14.07,16.62,0.491937463,0.440431803,0.744895034,1000,4/7/2025 15:17
DES_OFB_N_plaintext_MB4.txt,63089759,60254900,73613500,1.064520935,0,7.66,44765,0,13799424,14.790176,14.03,15.84,0.933108639,0.850797439,1.132027776,1000,4/7/2025 15:18
DES_OFB_N_plaintext_MB8.txt,124998641,121208700,142839200,1.635106471,0,11.94,73965,0,9412608,15.049285,13.88,17.51,1.881140173,1.706321144,2.41623992,1000,4/7/2025 15:20
DES_OFB_N_plaintext_MB16.txt,249042884,244125400,265405400,2.497392916,0,10.37,25100,0,14856192,14.463429,12.91,16.81,3.602014071,3.16515761,4.250237038,1000,4/7/2025 15:25
DES_OFB_N_plaintext_MB32.txt,497031809,488104100,516477500,4.803683068,2.27,10.02,2207,0,962560,14.523753,13.15,16.24,7.218767227,6.517742127,8.068246368,1000,4/7/2025 15:33
